Year,Month,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2005,3,0.8,1176.75,-200,7.4809893199,877.5,288.8,640.5,151.8,1223.5,844,13.9500000477,47.8249998093,0.7582151622
2005,3,0.8,1216.75,-200,7.0902580518,860.75,282,642,134.9,1233.5,898.25,16.4000000954,43.5249996185,0.805549923
2005,3,0.8,1015.5,-200,2.9243379615,647.25,117,824.25,85.1,1090.25,937.25,8.4000000954,74.5499992371,0.8241211918
2005,3,0.8,976.75,-200,3.3392129775,672.75,179.2,829.5,99,1059.75,901.75,7.4500001669,70.8999977112,0.7358071921
2005,3,0.8,959.75,-200,3.2642988961,668.25,184,841,105.5,1038.25,877.75,7.1500000954,68.5999984741,0.697818601
2005,3,0.8,984.5,-200,2.3610187494,610,86.8,850.75,68.5,1101.25,603.75,12.6000001431,65.8999996185,0.9582804133
2005,3,0.8,996.25,-200,2.6684844669,630.75,100.4,845,80.8,1153.25,696.75,13.0750000477,68.625,1.0288096905
2005,3,0.8,1042,-200,3.3058283704,670.75,126.3,753.5,87.3,1255.25,845.25,13.6749999523,81.9750003815,1.2770341803
2005,3,0.8,1125.5,-200,5.3185005239,779.25,138.6,663,84,1308.75,1102.5,16.3249998093,69.7749996185,1.2853244576
2005,3,0.8,977,-200,2.292901423,605.25,102.4,852.25,67.8,1211.75,840.75,15.7749998569,65.3500022888,1.1629489798
2005,3,0.8,995.75,-200,2.4997947901,619.5,90.5,819.5,61.9,1238,612,18.6499996185,62.1249990463,1.322374444
2005,3,0.8,951,-200,1.9885819738,583.25,88.9,904.5,63.3,1211.75,623.75,13.9499998093,79.5750007629,1.261578075
2005,3,0.8,923.25,-200,2.1661765698,596.25,102.9,908.25,71.7,1147.5,762.25,13.4249999523,70.4000015259,1.0793370357
2005,3,0.8,947.5,-200,3.8481259529,702.25,145.7,801,78.3,1164.25,818.25,10.9500000477,73.1000003815,0.9553655764
2005,3,0.8,885.75,-200,1.7821586396,567.5,81.1,1014.75,71.5,992,438.25,15.5750000477,47.0749998093,0.8272512652
2005,3,0.8,885.75,-200,2.0697439181,589.25,82.8,974.5,69.4,1000.5,443.25,15.1250002384,47.6499996185,0.813915622
2005,3,0.9,798,-200,2.3466076398,609,213.4,1121.5,109.3,659.5,471.5,3.0500000119,29.0749998093,0.2239503488
2005,3,0.9,822,-200,2.6798971089,631.5,186.7,1074,106.8,701.25,442.25,3.2749999762,31.5000004768,0.2464132605
2005,3,0.9,832.75,-200,3.0198417315,653.25,186.1,1073,109.7,708,447.75,3.8750000596,29.1749997139,0.23781265
2005,3,0.9,790.25,-200,2.1731361617,596.75,140.8,1184,102.2,637,464.5,0.2250000052,30.1750001907,0.1909612085
2005,3,0.9,991.75,-200,3.0479431578,655,-200,875.75,-200,887,1220,3.5500000119,49.6750011444,0.3959968282
2005,3,0.9,978.75,-200,2.2432546815,601.75,146.5,924.5,103.4,993.25,927.75,3.9500000477,75.2000007629,0.6161271038
2005,3,0.9,867,-200,2.0731556713,589.5,115.9,1088.25,100.4,825.75,465.25,7.1749999523,47.7999992371,0.4870482422
2005,3,0.9,899.5,-200,1.9685080773,581.75,107.3,1080.5,84.6,791.75,376.75,11.1999998093,33.8000001907,0.448979991
2005,3,0.9,883.25,-200,1.6997929461,561,92.6,1079.75,84.4,785,411.75,5.1000000238,51.1750011444,0.4534488186
2005,3,0.9,948.75,-200,2.8145750004,640.25,166.9,901.5,112.3,908.5,971,2.25,63.5250005722,0.4630086033
2005,3,0.9,979,-200,3.9284488685,706.75,235.1,850.75,120.1,958.75,1048,2.0249999464,64.9000015259,0.4657119922
2005,3,0.9,983.5,-200,3.4784327397,681,223.8,851.75,100.7,1020,970,5.2999999523,73.2250003815,0.657683975
2005,3,0.9,1152.5,-200,8.2644527346,910,285.3,621.5,156.1,1207.75,827.25,15.5500001907,40,0.7018157043
2005,3,0.9,1086.5,-200,5.8123620088,803,314.4,698.5,157.1,1129.5,907.25,11.5999999046,54.6750001907,0.745360233
2005,3,0.9,1207.5,-200,8.2952484205,911.25,317.7,612.5,166.1,1245,1243.75,13.6999998093,52.0500001907,0.8121473443
2005,3,0.9,1206.75,-200,7.1017921289,861.25,336.2,648.75,168.2,1217.25,1181,13.2250001431,55.5749998093,0.8412126886
2005,3,0.9,1038,-200,3.8215089851,700.75,184.6,759.5,109.8,1101.5,939.75,10.0750002861,64.2750005722,0.7934011849
2005,3,0.9,1003.5,-200,2.9006667044,645.75,166.2,823.25,110.5,1054,989.25,11.2749998569,58,0.7742002063
2005,3,0.9,1013,-200,3.3016653531,670.5,122.7,817.25,104,1055.5,985.75,12.5749998093,53.6750001907,0.7792573244
2005,3,0.9,988.75,-200,3.2394887233,666.75,167.8,824.25,117.3,1047.5,942.5,8.9249999523,63.5,0.7267652189
2005,3,0.9,966.25,-200,2.7951630921,639,152.7,843.25,103.1,1032.75,902.75,8.1500000954,65.9249992371,0.7167938484
2005,3,0.9,1022.75,-200,2.2150933765,599.75,105.7,872.25,80.1,1088.75,574.75,12.2249999046,66.8999996185,0.9496097778
2005,3,0.9,1004.5,-200,2.5108944701,620.25,111,846.25,83.2,1097.5,571.75,12.0999999046,67.3249988556,0.9479670508
2005,3,0.9,988.25,-200,2.2115838821,599.5,110.4,912,82.2,1032.75,415.25,21.3499994278,35.5500001907,0.8924487564
2005,3,0.9,1059.75,-200,3.5639856252,686,107.3,829.5,72.6,1109.75,444.75,23.1499996185,32.0749993324,0.8973355903
2005,3,0.9,951.5,-200,2.9322466013,647.75,109.4,847.25,87.1,1106.75,791.75,12.7749998569,64.5499992371,0.9492671976
2005,3,0.9,1001,-200,3.817080483,700.5,190.5,815.75,92.5,1129.5,891.25,10.3499999046,70.875,0.8907484329
2005,3,0.9,1044.25,-200,3.8436843227,702,164.8,745.5,109.3,1099.25,1101.25,15.2999999523,49.1750001907,0.8492991049
2005,3,0.9,1098.5,-200,4.1323417951,718,144.4,713.75,95.6,1299.5,904.5,13.5750000477,82.7999992371,1.2816758717
2005,3,0.9,1023.5,-200,2.6608875777,630.25,105.7,862,66.4,1240,544.25,16.2250001431,71.9499988556,1.3171070838
2005,3,0.9,938.25,-200,3.4486988105,679.25,117.6,829,79.8,1143.75,797.75,12.9750001431,70.2000007629,1.0456947805
2005,3,0.9,1068.25,-200,6.0797640503,815.5,191.2,681.25,80.3,1263.5,1011,12.5749998093,71.5000019073,1.0380419187
2005,3,0.9,939.75,-200,3.0559925116,655.5,133.7,913,90.6,1052,470.75,22.625,33.2250003815,0.9007226691
2005,3,1,827.25,-200,3.1207128132,659.5,178.4,1030.25,102.1,709.25,425.75,3.1999999881,30.8249998093,0.2398928571
2005,3,1,829.5,-200,3.0479431578,655,197.5,1045.25,113,709.5,466.75,4.0749999285,28.5999999046,0.2363359445
2005,3,1,808.25,-200,2.3972109439,612.5,164.9,1137.25,115.5,672.25,543,0.5750000104,34.0749988556,0.2210048185
2005,3,1,1075.5,-200,4.0729878715,714.75,178.5,782.75,119.2,946.75,1448.25,3.4499999881,56.2749996185,0.4455426463
2005,3,1,1104.25,-200,4.0321113285,712.5,143.3,754,107.8,1000.75,1433.25,2.9249999523,67.875,0.5183259636
2005,3,1,899,-200,2.253854253,602.5,121.9,1055,97.4,781.5,379.25,12.25,29.9250001907,0.4254546686
2005,3,1,895,-200,2.5704463947,624.25,122,1002,96,787.25,387.25,14.75,23.6500000954,0.394496026
2005,3,1,972.5,-200,3.1737232622,662.75,153.8,889,116.6,886.5,1013.75,4.6000000238,53.5250005722,0.4584281893
2005,3,1,987.5,-200,3.3475814666,673.25,164.7,837.5,94.1,1033.5,968.5,4.0499999523,80.8500003815,0.6669630671
2005,3,1,951.75,-200,3.161456302,662,155.4,904.75,110.9,886.5,1023.5,5.6750000715,49.3999996185,0.455093935
2005,3,1,1203,-200,9.3063436827,951.25,338.6,617.5,161.9,1162,1304.5,17.1749997139,30.6249995232,0.5949160999
2005,3,1,1188.75,-200,5.6858342579,797,311.5,687.75,173.5,1157,1213.25,10.3250000477,55.9000005722,0.7013976789
2005,3,1,1283,-200,7.7005854842,886.75,362,607,160,1237.75,1230.75,13.4500000477,51.6499996185,0.7931383497
2005,3,1,1188.75,-200,6.5516318028,837,323.4,664.75,171.7,1204,1208,14.5750000477,51.5750007629,0.8508099051
2005,3,1,1103,-200,4.3546566972,730,201.4,735,102.6,1139,1048.75,9.2499997616,70.9749984741,0.8299101077
2005,3,1,1011,-200,3.5525273928,685.3333333333,178.2,823,99.2,1054,901.6666666667,7.566666762,69.1999969482,0.7237722778
2005,3,1,1053.25,-200,2.9401643454,648.25,125.2,808,93.8,1109,709.25,12.2749998569,65.8249988556,0.9373675866
2005,3,1,1048.5,-200,3.5639856252,686,156.1,793,95.9,1158.5,795,11.9249999523,65.5750007629,0.9129499862
2005,3,1,1041.25,-200,3.910538214,705.75,139.7,777.75,97.4,1177.75,756.25,14,59.6750001907,0.9491025624
2005,3,1,1098.75,-200,3.9598764327,708.5,165,727.25,109.2,1262.75,1000.25,15.1749999523,73.2750015259,1.2555796939
2005,3,1,1106.25,-200,4.0684373546,714.5,152.3,714.25,100.9,1279,948.75,13.875,80.4499988556,1.2693686828
2005,3,1,1138.25,-200,5.3696041697,781.75,227.6,705,99.5,1321.25,925.75,14.0749998093,75.5000019073,1.2065396988
2005,3,1,1008.25,-200,3.2684417687,668.5,114.6,791.25,77.7,1241.25,893.75,16.5749998093,62.9750003815,1.1783640646
2005,3,1,1034.25,-200,3.9284488685,706.75,121.8,739.75,73.7,1266.5,929.5,16.1750001907,64.2749996185,1.1729252895
2005,3,1,1000.75,-200,3.3727404909,674.75,105.2,777.75,67.8,1260.25,861.25,15.8750004768,65.0750007629,1.1653607533
2005,3,1,1014.5,-200,2.8029209821,639.5,143.5,820.5,92.1,1247,737.5,14.0999996662,79.125,1.2664832365
2005,3,1,1003,-200,2.7334303638,635,116.5,828.5,77.9,1234.75,711,13.6500000954,80.5500011444,1.2528339832
2005,3,1,1009.75,-200,3.0680835081,656.25,166.4,815.25,83.8,1260,808.75,14.0999999046,77.75,1.2444748579
2005,3,1,1024.75,-200,3.3685417437,674.5,160.1,798,88.8,1256.75,828.25,15.0000002384,73.2499980927,1.2413438171
2005,3,1,963.25,-200,2.8967294712,645.5,117.3,834.25,82.6,1180.75,845.5,14.6500000954,66.3999996185,1.1005937192
2005,3,1,1031.25,-200,4.6973937498,748,188.2,737.5,86.3,1245,890.25,12.9250001907,71.7749996185,1.065731639
2005,3,1,963,-200,3.6504231463,691,127.5,856.5,89.4,1074.5,511.5,22.4749999046,32.9250001907,0.8845848432
2005,3,1,894.75,-200,2.3143202893,606.75,113.8,944,92.9,1011.75,512.25,16.2999997139,44.8249998093,0.8244280091
2005,3,1.1,812,-200,2.5183059012,620.75,152.2,1143.25,109.9,668.5,528.75,0.3000000082,31.9250001907,0.2031033497
2005,3,1.1,986.3333333333,-200,3.4954723944,682,155.3,875,117,884,1204.6666666667,3.8333332539,45.8666674296,0.3728058899
2005,3,1.1,1022.5,-200,3.6287310029,689.75,210.4,832.5,117.3,1049,1006.25,3.7250000238,76.3999996185,0.6163921069
2005,3,1.1,975,-200,3.4784327397,681,135.5,888.5,110,948.25,812.5,4.1500000954,62.5000009537,0.5191214067
2005,3,1.1,992.5,-200,4.2939563243,726.75,194,809.5,127.9,989.25,1001.25,3.1000000238,68.6000022888,0.5302134802
2005,3,1.1,915,-200,3.100425615,658.25,165.9,957,120.7,865.75,562,10.0499999523,37.6750001907,0.4642940765
2005,3,1.1,977.75,-200,5.1714800261,772,161.6,869.75,116.8,955,586.25,13.0249998569,30.25,0.4520493737
2005,3,1.1,1034,-200,4.0684373546,714.5,130.5,801.25,98.2,1067.25,1051,6.1249998808,72.1000003815,0.684683334
2005,3,1.1,1014,-200,4.3687160366,730.75,-200,784.25,-200,1062,1038,4.5750000477,78.1750011444,0.6684106284
2005,3,1.1,1200.5,-200,10.1842633922,984.5,289.4,584.75,156.3,1251.75,996,18.75,31.5250000954,0.675181793
2005,3,1.1,1037.75,-200,3.9598764327,708.5,182.6,768.25,123.4,1086.5,1069,11.4249999523,58.0000009537,0.7817717155
2005,3,1.1,1040.25,-200,4.458206703,735.5,209.4,740.25,131.5,1098.75,1050,10.4000000954,58.4250011444,0.7366807621
2005,3,1.1,1043.5,-200,2.6570925961,630,160.1,845.25,118.5,1098.75,808.5,11.7749998569,67.9000015259,0.9361956688
2005,3,1.1,1027,-200,3.5253771645,683.75,131.9,787.75,94.1,1148.5,665.75,13.2250001431,64.7500019073,0.9800903891
2005,3,1.1,1087.25,-200,4.1094700428,716.75,135,786,91.4,1112,515.25,22.0500001907,34.5000009537,0.9034957603
2005,3,1.1,1026.5,-200,3.3350320821,672.5,125.6,794,95.2,1160,769.5,13.3250000477,67,1.0206601321
2005,3,1.1,1135,-200,5.6910825327,797.25,174.6,651,79.7,1325.25,1109,16.0999994278,69.5,1.2623190199
2005,3,1.1,1082,-200,4.1690491025,720,144.2,696.75,76.4,1296.75,959.75,15.5999999046,67.6750011444,1.1911303451
2005,3,1.1,1067.5,-200,3.6027732238,688.25,151.8,724.5,77.6,1288.5,926.25,15.1500000954,71.4750003815,1.2228035499
2005,3,1.1,1135.5,-200,4.4110099143,733,155.9,691.75,78.5,1343.75,901.25,14.4500000477,80.8000011444,1.3223898372
2005,3,1.1,1024.5,-200,4.9517791149,761,158.2,744.75,106.5,1236.5,941.5,13.5249998569,70.8250007629,1.0928161938
2005,3,1.1,998,-200,4.1231866,717.5,134.2,756.5,93.1,1230.25,951,14.2250001431,68.6000003815,1.1067853843
2005,3,1.1,961.25,-200,3.8436843227,702,149.6,849,101.7,1069.5,526.75,21.4999995232,33.8499999046,0.8575208721
2005,3,1.2,891.25,-200,5.5397217765,790,205.3,927.25,131.2,763.75,583.75,9.25,18.4499998093,0.2157357083
2005,3,1.2,1160,-200,5.1312321807,770,212.4,702,120.5,1062.75,1446.5,2.8249999881,74.0750007629,0.5617864075
2005,3,1.2,982.25,-200,2.4556059277,616.5,-200,890.75,-200,977,1023.5,4.4999998808,70.5750007629,0.6003547968
2005,3,1.2,942,-200,3.2312366045,666.25,140.4,959.75,116.2,847.75,553,5.3500000238,48.75,0.4393423251
2005,3,1.2,890.75,-200,4.5436999334,740,177.3,918.75,124.1,787.75,502.25,9.9500000477,25.1500000954,0.307916635
2005,3,1.2,929.25,-200,3.1166508612,659.25,220.1,919.5,146.7,850.5,1032.75,1.9999999702,53.4750003815,0.383063189
2005,3,1.2,1079.5,-200,4.387491868,731.75,141.5,747.5,111.1,1086.5,1093.25,13.2999999523,51.4250001907,0.7821423976
2005,3,1.2,1027.5,-200,5.4106370022,783.75,265.9,708.5,112.9,1110,996.25,7.5000001192,66.6750001907,0.694270828
2005,3,1.2,1063,-200,3.4232992507,677.75,163.3,795.75,108.5,1106.75,521.75,21.5249996185,35.0249996185,0.888629725
2005,3,1.2,1033,-200,4.9024150299,758.5,153.9,735.25,117.1,1185.25,936.75,13.8499999046,65.2250013351,1.0275043602
2005,3,1.2,1142.5,-200,6.1284401348,817.75,279.3,646.25,103.1,1315.75,1121.5,14,68.6499996185,1.0918456697
2005,3,1.2,1166.75,-200,6.3632830493,828.5,202.3,621.75,88.7,1359.5,1171.5,16.0999999046,71.3250007629,1.2954662985
2005,3,1.2,1031.25,-200,3.003833621,652.25,172.7,802.75,101,1255.5,774.75,14.4249997139,77.9750003815,1.2741311138
2005,3,1.2,1070.75,-200,4.779928665,752.25,131.6,736,80.9,1288.5,668,23.5750002861,39.4499988556,1.1320344847
2005,3,1.2,1023.5,-200,4.9073419482,758.75,178,721.25,100.8,1224.25,944,12.9500000477,71.9249992371,1.0696733242
2005,3,1.2,1013.25,-200,4.8189805172,754.25,145.7,728.75,101,1245.25,953.75,14.5499999523,67.8250007629,1.1171058006
2005,3,1.2,983.75,-200,4.2475111345,724.25,184.7,809.5,117.9,1088,629.5,21.0250000954,36.9249992371,0.9088843999
2005,3,1.2,979.5,-200,4.3079318548,727.5,164,807.75,107.9,1098,565.25,22.8249998093,32.9500007629,0.9040487883
2005,3,1.2,969.5,-200,3.9823900258,709.75,150,832.75,100.1,1094.25,535.25,24,30.3249998093,0.8924960799
2005,3,1.3,908.75,-200,6.3138185189,826.25,245.6,897.75,142.8,801.5,626.25,10.1000001431,16.6750001907,0.2061708872
2005,3,1.3,1017,-200,6.1230235102,817.5,253.7,841.5,156.2,1033.5,933,4.9749999046,54.5,0.4788317551
2005,3,1.3,895.75,-200,4.3687160366,730.75,316.2,911,155.4,798.75,627,10.5750000477,25.2750000954,0.3223538929
2005,3,1.3,889.5,-200,4.2753524088,725.75,218,921.25,135.8,778.5,522.75,10.1749999523,25.5999999046,0.3180774784
2005,3,1.3,894,-200,4.4771453522,736.5,278.3,913,157.8,805.25,603.5,9.6500000954,25.7249999046,0.3088192065
2005,3,1.3,990.75,-200,5.4518029314,785.75,295.2,816.5,144.1,931.25,1037.25,0.3000000026,60.9999990463,0.3880753033
2005,3,1.3,1030.5,-200,4.5580160732,740.75,191,820.5,133,927.25,1143.5,4.9000000954,52.2499990463,0.456731287
2005,3,1.3,1070.25,-200,4.5151252764,738.5,154.9,766.75,109.2,1069.75,1185.5,7.5250000954,65.8500013351,0.6868241044
2005,3,1.3,1091.75,-200,6.4239630371,831.25,249.1,720.25,100,1142.75,1090.25,4.3250000477,76.0750007629,0.6394671543
2005,3,1.3,1160.5,-200,10.3937235512,992.25,323.5,601.25,167.8,1210.5,906.25,18.1999998093,28.0999999046,0.5817315035
2005,3,1.3,1116.5,-200,5.9080358837,807.5,298.5,668.5,123.1,1177.5,1109,7.9250000715,68.375,0.7324047408
2005,3,1.3,1076,-200,5.1362558287,770.25,194.6,721,133.7,1093.25,1106.5,11.875,53.4249992371,0.7413951755
2005,3,1.3,1119.75,-200,6.074365814,815.25,270.2,660,112.8,1291,1052.5,12.8000001907,68.0499992371,1.0023461833
2005,3,1.3,1077.75,-200,5.9187074007,808,151.7,696,105.5,1221,891.25,13.2750000954,65.6499996185,0.9968993605
2005,3,1.3,1085.25,-200,5.1011343179,768.5,156.1,710.75,85,1264,820,23.6750001907,39.375,1.1366391588
2005,3,1.3,1176.5,-200,7.9228844224,896,168.7,615.5,94.2,1373.75,1010.5,23.125,41.2499990463,1.152292433
2005,3,1.3,1079.25,-200,4.2986126832,727,174.3,723.75,92.7,1275.25,1009.5,16.5249996185,63.7749996185,1.1896056913
2005,3,1.3,1178.75,-200,4.500866777,737.75,173.9,679.75,88.6,1335,955.5,15.8749997616,77.2749996185,1.3838378281
2005,3,1.3,1081.75,-200,3.8126541702,700.25,159.6,759,90.9,1285.75,842.25,18.0999999046,62.7750005722,1.2915621343
2005,3,1.3,1086,-200,4.8581677566,756.25,176.4,700,100.6,1308,893.5,16.4000000954,67.2749996185,1.2451090462
2005,3,1.3,1052.75,-200,4.18285001,720.75,139.8,763.5,84.7,1216,616.75,25.1000003815,34,1.0680485182
2005,3,1.3,995.5,-200,4.9172021138,759.25,199.6,772.75,123.9,1119.25,750.75,20.9500002861,37.3000001907,0.9139447663
2005,3,1.4,835.25,-200,3.594138291,687.75,284.2,988,121.9,719.5,629.5,2.7999999523,30.3000001907,0.2294000264
2005,3,1.4,882.25,-200,5.0461510912,765.75,203,922.25,116.1,815.25,582,1.9249999821,35,0.2494178734
2005,3,1.4,904.75,-200,5.6648618064,796,288,900,146.1,767,698.75,9.5999999046,18.7749996185,0.2246480818
2005,3,1.4,1030.5,-200,4.9914220996,763,234.6,817.5,153.1,904.75,1348,4.9749999046,39.6000003815,0.3479217924
2005,3,1.4,1046.5,-200,5.2828520063,777.5,207.4,798.75,139.9,906.5,1325.75,4.125,41.6750011444,0.3455595858
2005,3,1.4,1030.25,-200,4.2382479471,723.75,204.4,831.5,137.8,893.25,1285.25,4.3999999762,43.2749996185,0.3656238353
2005,3,1.4,1216.5,-200,6.742317799,845.5,262.8,649.75,135.5,1120.25,1480.5,2.8500000238,75.5750007629,0.5741512534
2005,3,1.4,1092.25,-200,4.9024150299,758.5,267.9,773.25,149.8,1087.75,1038.75,5.3000000715,69.1749992371,0.6213081407
2005,3,1.4,992,-200,6.6972407599,843.5,156,829.5,113,990.25,552,13.1000001431,26.5750002861,0.399045008
2005,3,1.4,967.75,-200,3.4571831133,679.75,201.2,918,156.3,890.75,740,6.75,46.9499998093,0.4649709759
2005,3,1.4,979,-200,4.1323417951,718,206.5,882.75,156.6,902.75,806.75,6.1000000238,46.3499994278,0.439413199
2005,3,1.4,934.75,-200,3.2271139105,666,180.1,938.75,141.4,836.25,653.25,5.6499998569,45.5250005722,0.418688048
2005,3,1.4,912.25,-200,4.3780996612,731.25,338.5,911.5,161.7,811.25,683.75,9.5999999046,27.6500000954,0.3308399259
2005,3,1.4,906.75,-200,4.7896789266,752.75,313.2,886.25,167.4,818.75,682,9.6749999523,26.8250002861,0.3225533314
2005,3,1.4,1063.75,-200,5.4003663104,783.25,258.2,784.75,166.6,953.75,1318.5,6.5750000477,46.0249996185,0.4504911374
2005,3,1.4,1066,-200,5.1513393455,771,214.1,794.75,145.3,948.5,1246.5,5.5499999523,49.5500001907,0.4526358842
2005,3,1.4,1016.5,-200,4.9270707159,759.75,253.7,806,151,921.5,1235,8.3499999046,38.1500005722,0.4203384757
2005,3,1.4,1038.6666666667,-200,5.2186051786,774.3333333333,226.9,786.3333333333,132.9,948.6666666667,1172.6666666667,7.6666666667,41.6666666667,0.4387103425
2005,3,1.4,1027,-200,4.7604535598,751.25,221,798.25,134.6,936.25,1170.5,6.8499999046,44.8500003815,0.4471599101
2005,3,1.4,1324.5,-200,8.5371281485,921,357.7,569.5,158.6,1344.5,1296.5,14.1749999523,57.7750005722,0.9291764342
2005,3,1.4,1108,-200,5.7015852746,797.75,221.2,693.75,133.6,1143.75,1199,11.75,56.9250001907,0.7836055156
2005,3,1.4,1101.25,-200,5.9400750602,809,223.5,689.5,150,1123,1201,12.4249999523,52.2499990463,0.7512810763
2005,3,1.4,1135.5,-200,5.3593667754,781.25,174.2,711.75,119.4,1168.75,691.25,21.1999998093,35.9499998093,0.8943267472
2005,3,1.4,1153.25,-200,5.7015852746,797.75,186.5,715.25,109.3,1183.5,678,21.5,35.7250003815,0.9050202202
2005,3,1.4,1367,-200,13.6360912251,1104.75,370.9,503,140.1,1577.75,1390.75,21.2500004768,46.6000003815,1.1627843202
2005,3,1.4,1377.5,-200,14.2669278159,1125.25,378.2,502,144.1,1600.75,1380,21.4500002861,47.75,1.2059956891
2005,3,1.4,1183.75,-200,4.5914950338,742.5,207.7,671.75,89.7,1368.75,915.25,15.1500000954,81.4250011444,1.3930294497
2005,3,1.4,1092.5,-200,3.4954723944,682,198.6,797,104,1255.75,637.75,15.3500001431,75.1750011444,1.3024469771
2005,3,1.4,1096.75,-200,4.1874546331,721,182.6,746,96.4,1265.5,807.25,21.625,46.8499994278,1.1958531462
2005,3,1.4,1028.75,-200,3.2975045725,670.25,153.7,799.5,86.8,1223.25,678.25,23.1000003815,41.25,1.1505702494
2005,3,1.4,1054.5,-200,3.6896078105,693.25,186.3,788.5,97.6,1202.5,597.5,24.6500000954,35.5749998093,1.0881839143
2005,3,1.4,1009.75,-200,4.7653191581,751.5,205.8,739.5,126.6,1218,931.5,14.5750000477,67.2999992371,1.1102182281
2005,3,1.4,1066.25,-200,5.7964811404,802.25,171.6,688.5,117.3,1282.25,1090.25,15.9749999046,61.875,1.1150405115
2005,3,1.5,914.5,-200,5.2118618577,774,357.9,910.75,146.9,838.5,629,-0.1500000022,40.2000007629,0.2477784559
2005,3,1.5,1108.25,-200,5.3849758751,782.5,272.4,758,150.9,1114.5,963.5,5.9500000477,70.0750007629,0.6576532194
2005,3,1.5,1041,-200,4.387491868,731.75,-200,789.25,-200,1002.75,1076.25,4.9249999523,62.5500001907,0.5476955893
2005,3,1.5,967.5,-200,5.2625273316,776.5,188.2,829.75,133.1,929,616.75,14.0249998569,28.0999999046,0.4476292585
2005,3,1.5,982.75,-200,5.8760706102,806,180.2,819.75,132.1,966.25,614.5,13.5249998569,28.3499999046,0.4374350675
2005,3,1.5,932.75,-200,3.9959242929,710.5,205,912,145.7,850,553.5,12.0249998569,27.7249999046,0.3884952028
2005,3,1.5,982.25,-200,4.0547988185,713.75,202.9,878.5,158.1,904.5,746.5,7.4500000477,43.8499994278,0.4550796296
2005,3,1.5,1021.75,-200,5.1513393455,771,289.2,811.75,165.3,940.75,769.25,5.8999999762,45.375,0.4244106277
2005,3,1.5,974,-200,4.9864593576,762.75,239.1,861,173.9,864.75,1076.25,4.2249999642,40.9250001907,0.3416658387
2005,3,1.5,988.25,-200,4.43458154,734.25,205.3,860,156.6,868,1081.25,3,47.6500005722,0.3657630069
2005,3,1.5,1016.25,-200,5.3440263039,780.5,254.6,798.5,154,918,1173.5,2.474999994,52.0750007629,0.3855087799
2005,3,1.5,1271.5,-200,13.8271301464,1111,469.9,563,140.7,1278.75,1416,4.2999998927,58.5749998093,0.4915276088
2005,3,1.5,1257.5,-200,12.0546829378,1051.5,353.9,550.5,171.9,1297,1205,17.8499999046,33.2749996185,0.6740922428
2005,3,1.5,1253.75,-200,13.857801479,1112,375.7,533,180.6,1348.5,1161.25,15.9500000477,35.3250002861,0.6355876919
2005,3,1.5,1102.5,-200,6.9982733697,856.75,229.9,680.5,123.2,1182,946,17.8749995232,38.8499994278,0.7882528107
2005,3,1.5,1115.75,-200,7.0557037906,859.25,214.8,669.5,123.7,1196.75,863.5,19.3000001907,35.5499992371,0.7875879757
2005,3,1.5,1095.25,-200,5.1765204308,772.25,233.1,721,139.7,1175.25,1023,12.1749999523,64.9750013351,0.9193160862
2005,3,1.5,1127.5,-200,6.1230235102,817.5,243.8,674,149.2,1155.5,1303.25,13.1500000954,51.5500011444,0.7765487824
2005,3,1.5,1085.5,-200,4.2846500618,726.25,202.2,735.5,130.7,1192,848,13.3500001431,64.75,0.9879633226
2005,3,1.5,1144,-200,6.1935988158,820.75,213.9,650.5,122.5,1261.75,988.25,15.4000000954,54,0.9385344089
2005,3,1.5,1090.75,-200,5.2777677064,777.25,209.2,710.75,105.1,1217,890.5,13.75,63.3500013351,0.9916224949
2005,3,1.5,1107.25,-200,5.2777677064,777.25,182.7,696.75,99,1221.25,944.75,13.0750000477,66.125,0.9913302847
2005,3,1.5,1068.75,-200,5.733143019,799.25,181.3,681.5,121.2,1211.25,1044.25,12.625,67.8750019073,0.9885878754
2005,3,1.5,1204.5,-200,6.341278497,827.5,239.1,621.75,127.6,1343.75,1169.5,15.3000001907,73.2749996185,1.2655290754
2005,3,1.5,1205.25,-200,7.2233820761,866.5,243.1,600.75,108.4,1361.25,1293.5,16.5500001907,70,1.3077660279
2005,3,1.5,1182,-200,4.9567271169,761.25,205.6,676.5,97.1,1337.5,1018.75,17.5499997139,67.1000003815,1.3342454681
2005,3,1.5,1110.75,-200,5.1916542032,773,216,689.5,115.3,1331.25,915.25,17.7750000954,61.6750001907,1.2436265544
2005,3,1.5,1078.25,-200,5.0411652166,765.5,184,691.75,100.4,1269.25,997.75,14.3250000477,68.4999980927,1.1122195884
2005,3,1.5,1090.25,-200,6.6410758516,841,174.3,661.25,112.1,1316.75,1092,15.25,65.3999996185,1.1259607727
2005,3,1.5,1067,-200,6.5349186343,836.25,170.7,712.75,113.8,1205.75,690,21.3999996185,36.4249992371,0.9171868061
2005,3,1.5,975.5,-200,4.373406776,731,156.3,786.75,117.8,1095.25,621.75,16.2750000954,47.3000001907,0.8685863348
2005,3,1.6,1070.25,-200,6.1881577069,820.5,300.4,754.25,169.5,935.75,1454,4.7999999523,39.625,0.3440270514
